catalogue_id,product,company,salt,dosage_form,pack,reference_price,discontinued,search_text
MED0210170,Sumzin M Kid 2.5mg/4mg Tablet,Smile Healthcare,,allopathy,,58.0,False,sumzin m kid 2.5mg/4mg tablet |  | smile healthcare | allopathy | 
MED0210171,Sporivent 125mg Oral Suspension,Univentis Medicare Ltd,,allopathy,,65.0,False,sporivent 125mg oral suspension |  | univentis medicare ltd | allopathy | 
MED0210172,S Oflo OR Oral Suspension,Saivay Medilinks,,allopathy,,65.0,False,s oflo or oral suspension |  | saivay medilinks | allopathy | 
MED0210173,Segpod 200mg Tablet DT,Segos Biocare,,allopathy,,180.0,False,segpod 200mg tablet dt |  | segos biocare | allopathy | 
MED0210174,Sanflo TZ 200mg/400mg Tablet,Sanjeevi Remedies,,allopathy,,72.0,False,sanflo tz 200mg/400mg tablet |  | sanjeevi remedies | allopathy | 
MED0210175,Segomox 500mg Capsule,Segos Biocare,,allopathy,,65.0,False,segomox 500mg capsule |  | segos biocare | allopathy | 
MED0210176,Segofix 50mg Tablet DT,Segos Biocare,,allopathy,,47.0,False,segofix 50mg tablet dt |  | segos biocare | allopathy | 
MED0210177,Segpod CV Dry Syrup,Segos Biocare,,allopathy,,78.0,False,segpod cv dry syrup |  | segos biocare | allopathy | 
MED0210178,Symbos 0.3mg Tablet,Symbiosis Pharmaceuticals Pvt Ltd,,allopathy,,85.0,False,symbos 0.3mg tablet |  | symbiosis pharmaceuticals pvt ltd | allopathy | 
MED0210179,Spaspres 10mg/250mg Tablet,Radicura Pharma pvt ltd,,allopathy,,13.5,False,spaspres 10mg/250mg tablet |  | radicura pharma pvt ltd | allopathy | 
MED0210180,Statuwun 10mg Tablet,Wunderz Pharmaceuticals,,allopathy,,60.0,False,statuwun 10mg tablet |  | wunderz pharmaceuticals | allopathy | 
MED0210181,Sparvon 200mg Tablet,Von Remedies,,allopathy,,100.0,False,sparvon 200mg tablet |  | von remedies | allopathy | 
MED0210182,Smilor 5mg/50mg Tablet,Smithcare Remedies,,allopathy,,60.0,False,smilor 5mg/50mg tablet |  | smithcare remedies | allopathy | 
MED0210183,Spartic 200mg Tablet,Hinglaj Laboratories,,allopathy,,60.0,False,spartic 200mg tablet |  | hinglaj laboratories | allopathy | 
MED0210184,Stancef S 250mg/125mg Injection,Standard Remedies Pvt Ltd,,allopathy,,47.0,False,stancef s 250mg/125mg injection |  | standard remedies pvt ltd | allopathy | 
MED0210185,Smicip 250mg Tablet,Smithcare Remedies,,allopathy,,34.0,False,smicip 250mg tablet |  | smithcare remedies | allopathy | 
MED0210186,Stonark-2 AX Solution,Cutis Dermacare,,allopathy,,510.0,False,stonark-2 ax solution |  | cutis dermacare | allopathy | 
MED0210187,Swactum S 2000mg/1000mg Injection,Colard Healthcare,,allopathy,,460.0,False,swactum s 2000mg/1000mg injection |  | colard healthcare | allopathy | 
MED0210188,Setronja 2mg Oral Drops,Gaurja Bioremedies,,allopathy,,35.0,False,setronja 2mg oral drops |  | gaurja bioremedies | allopathy | 
MED0210189,Sefuro 250mg Tablet,Tansy Molequle,,allopathy,,255.0,False,sefuro 250mg tablet |  | tansy molequle | allopathy | 
MED0210190,Sefdo 100mg Tablet,RPG Life Sciences Ltd,,allopathy,,99.0,False,sefdo 100mg tablet |  | rpg life sciences ltd | allopathy | 
MED0210191,Shizole 20 Capsule,Shivon Lifesciences Pvt Ltd,,allopathy,,36.2,False,shizole 20 capsule |  | shivon lifesciences pvt ltd | allopathy | 
MED0210192,Spantazol-D Tablet,S.P Pharmaceuticals,,allopathy,,70.0,False,spantazol-d tablet |  | s.p pharmaceuticals | allopathy | 
MED0210193,Syscotaz 30mg Tablet,Neosys Medicare,,allopathy,,145.0,False,syscotaz 30mg tablet |  | neosys medicare | allopathy | 
MED0210194,Selevo OZ 250mg/500mg Tablet,Sevam Healthcare,,allopathy,,87.0,False,selevo oz 250mg/500mg tablet |  | sevam healthcare | allopathy | 
MED0210195,Sepant 40 Injection,Sevam Healthcare,,allopathy,,51.0,False,sepant 40 injection |  | sevam healthcare | allopathy | 
MED0210196,Secmin 75 Tablet,Consern Pharma Limited,,allopathy,,114.0,False,secmin 75 tablet |  | consern pharma limited | allopathy | 
MED0210197,Sitlone 16mg Tablet,Medios Laboratories Pvt Ltd,,allopathy,,117.0,False,sitlone 16mg tablet |  | medios laboratories pvt ltd | allopathy | 
MED0210198,Sofixim Clav Dry Syrup,Vrinda Life,,allopathy,,78.0,False,sofixim clav dry syrup |  | vrinda life | allopathy | 
MED0210199,Salixon S 1000mg/500mg Injection,Morstella Biotech,,allopathy,,124.0,False,salixon s 1000mg/500mg injection |  | morstella biotech | allopathy | 
MED0210200,Scotfix O Dry Syrup,Scotwin Healthcare,,allopathy,,115.0,False,scotfix o dry syrup |  | scotwin healthcare | allopathy | 
MED0210201,Seraxim OZ 200mg/500mg Tablet,Serene Lifeworld Pvt Ltd,,allopathy,,173.0,False,seraxim oz 200mg/500mg tablet |  | serene lifeworld pvt ltd | allopathy | 
MED0210202,Sfotac O Syrup,Pray Healthcare,,allopathy,,220.0,False,sfotac o syrup |  | pray healthcare | allopathy | 
MED0210203,Savspar 200mg Tablet,Thurs Pharmaceuticals,,allopathy,,69.0,False,savspar 200mg tablet |  | thurs pharmaceuticals | allopathy | 
MED0210204,Sycip T Forte Tablet,Syskem Pharmocrats,,allopathy,,77.57,False,sycip t forte tablet |  | syskem pharmocrats | allopathy | 
MED0210205,Shampa PM Tablet,Shamsri Pharma Pvt Ltd,,allopathy,,77.0,False,shampa pm tablet |  | shamsri pharma pvt ltd | allopathy | 
MED0210206,Symoclox S 250mg/250mg Capsule,Smilax Pharmaceuticals,,allopathy,,54.0,False,symoclox s 250mg/250mg capsule |  | smilax pharmaceuticals | allopathy | 
MED0210207,Swalox OZ 200mg/500mg Tablet,Swapra Pharma Pvt Ltd,,allopathy,,79.0,False,swalox oz 200mg/500mg tablet |  | swapra pharma pvt ltd | allopathy | 
MED0210208,Seezide 1000mg Injection,Zoic Lifesciences,,allopathy,,212.7,False,seezide 1000mg injection |  | zoic lifesciences | allopathy | 
MED0210209,Suremox-CV Injection,Assure Pharma,,allopathy,,142.0,False,suremox-cv injection |  | assure pharma | allopathy | 
MED0210210,Seezone 2gm Injection,Zoic Lifesciences,,allopathy,,159.0,False,seezone 2gm injection |  | zoic lifesciences | allopathy | 
MED0210211,Sepodim 100mg Tablet DT,Injecto Capta Pvt Ltd,,allopathy,,125.0,False,sepodim 100mg tablet dt |  | injecto capta pvt ltd | allopathy | 
MED0210212,Sayodol Forte  Injection,Sayora Pharma Pvt Ltd,,allopathy,,24.0,False,sayodol forte  injection |  | sayora pharma pvt ltd | allopathy | 
MED0210213,Shefipod 200mg Tablet,Shrion Pharmaceuticals,,allopathy,,156.0,False,shefipod 200mg tablet |  | shrion pharmaceuticals | allopathy | 
MED0210214,Shilride 50 Tablet,Shilpex Pharmysis,,allopathy,,109.0,False,shilride 50 tablet |  | shilpex pharmysis | allopathy | 
MED0210215,Serranit D 50mg/10mg Tablet,Wood Rock Healthcare Pvt Ltd,,allopathy,,50.0,False,serranit d 50mg/10mg tablet |  | wood rock healthcare pvt ltd | allopathy | 
MED0210216,Sypla T Syrup,SJK Pharmaceutical Pvt Ltd,,allopathy,,60.0,False,sypla t syrup |  | sjk pharmaceutical pvt ltd | allopathy | 
MED0210217,Symox 250mg Capsule,Symet Drugs Ltd,,allopathy,,33.0,False,symox 250mg capsule |  | symet drugs ltd | allopathy | 
MED0210218,Severt 8mg Tablet,Shree Raj Pharmaceuticals,,allopathy,,28.5,False,severt 8mg tablet |  | shree raj pharmaceuticals | allopathy | 
MED0210219,Spasmod DC 20mg/500mg Tablet,Medmom Pharmaceuticals LLP,,allopathy,,58.0,False,spasmod dc 20mg/500mg tablet |  | medmom pharmaceuticals llp | allopathy | 
MED0210220,Skipmox Kid 200mg/28.5mg Tablet,Skiptuit Healthcare,,allopathy,,142.0,False,skipmox kid 200mg/28.5mg tablet |  | skiptuit healthcare | allopathy | 
MED0210221,Symclav 500mg/125mg Tablet,Symbiosis Pharmaceuticals Pvt Ltd,,allopathy,,193.4,False,symclav 500mg/125mg tablet |  | symbiosis pharmaceuticals pvt ltd | allopathy | 
MED0210222,Sevent 400mg Tablet,TNT Lifesciences,,allopathy,,226.0,False,sevent 400mg tablet |  | tnt lifesciences | allopathy | 
MED0210223,Scorpod 100mg Tablet DT,Scormed Lifesciences,,allopathy,,140.0,False,scorpod 100mg tablet dt |  | scormed lifesciences | allopathy | 
MED0210224,Shribact Pod 200mg/125mg Tablet,Shriti Pharmaceutical Private Limited,,allopathy,,350.0,False,shribact pod 200mg/125mg tablet |  | shriti pharmaceutical private limited | allopathy | 
MED0210225,Seefix 100mg Tablet DT,Zee Laboratories,,allopathy,,80.74,False,seefix 100mg tablet dt |  | zee laboratories | allopathy | 
MED0210226,Scolistin 2 MIU Injection,Scotmed Care Pvt Ltd,,allopathy,,1739.0,False,scolistin 2 miu injection |  | scotmed care pvt ltd | allopathy | 
MED0210227,Serex M Kid 2.5mg/4mg Tablet,TNT Lifesciences,,allopathy,,76.0,False,serex m kid 2.5mg/4mg tablet |  | tnt lifesciences | allopathy | 
MED0210228,Syfme 500mg Tablet,Symlek Healthcare Private Limited,,allopathy,,494.0,False,syfme 500mg tablet |  | symlek healthcare private limited | allopathy | 
MED0210229,Supafine 250mg Tablet,Lichem Pharmaceuticals,,allopathy,,175.0,False,supafine 250mg tablet |  | lichem pharmaceuticals | allopathy | 
MED0210230,Saumox 250mg Tablet DT,Malody Healthcare Ltd,,allopathy,,47.0,False,saumox 250mg tablet dt |  | malody healthcare ltd | allopathy | 
MED0210231,Serri 10mg Tablet,Abyss Pharma Pvt Ltd,,allopathy,,60.0,False,serri 10mg tablet |  | abyss pharma pvt ltd | allopathy | 
MED0210232,Setrase 10mg Tablet,Shince Pharmaceuticals Pvt Ltd,,allopathy,,78.0,False,setrase 10mg tablet |  | shince pharmaceuticals pvt ltd | allopathy | 
MED0210233,Segixime-LB Tablet DT,Selaginella Life Sciences,,allopathy,,149.0,False,segixime-lb tablet dt |  | selaginella life sciences | allopathy | 
MED0210234,Schleim A 100mg/600mg Tablet,Zoecia Healthcare,,allopathy,,200.0,False,schleim a 100mg/600mg tablet |  | zoecia healthcare | allopathy | 
MED0210235,Silital 5 Tablet,Silicon Pharma,,allopathy,,42.0,False,silital 5 tablet |  | silicon pharma | allopathy | 
MED0210236,Scofen SP 100mg/325mg/15mg Tablet,Pasco Pharmaceuticals,,allopathy,,76.0,False,scofen sp 100mg/325mg/15mg tablet |  | pasco pharmaceuticals | allopathy | 
MED0210237,Sordip 60SR Tablet,Daksh Pharma Pvt Ltd,,allopathy,,60.0,False,sordip 60sr tablet |  | daksh pharma pvt ltd | allopathy | 
MED0210238,Shaldase Plus 50mg/325mg/15mg Tablet,Shalman Pharma Pvt Ltd,,allopathy,,69.5,False,shaldase plus 50mg/325mg/15mg tablet |  | shalman pharma pvt ltd | allopathy | 
MED0210239,Sefprox 100mg Tablet DT,Suncruz Pharmaceuticals,,allopathy,,120.0,False,sefprox 100mg tablet dt |  | suncruz pharmaceuticals | allopathy | 
MED0210240,Shrirest DP 50mg/325mg Tablet,Shriti Pharmaceutical Private Limited,,allopathy,,48.0,False,shrirest dp 50mg/325mg tablet |  | shriti pharmaceutical private limited | allopathy | 
MED0210241,Syffo 50 Dry Syrup,Alvoncare Pharma,,allopathy,,50.0,False,syffo 50 dry syrup |  | alvoncare pharma | allopathy | 
MED0210242,Snufix 100mg Dry Syrup,Alrosa Pharmaceuticals Pvt Ltd,,allopathy,,71.0,False,snufix 100mg dry syrup |  | alrosa pharmaceuticals pvt ltd | allopathy | 
MED0210243,Sinflo 200 Tablet,Pex-care Biotech,,allopathy,,55.0,False,sinflo 200 tablet |  | pex-care biotech | allopathy | 
MED0210244,Scuclav 500mg/125mg Tablet,Scutage Pharmaceuticals,,allopathy,,202.0,False,scuclav 500mg/125mg tablet |  | scutage pharmaceuticals | allopathy | 
MED0210245,Salvica CV 200mg/125mg Tablet,Salveo Lifecare,,allopathy,,290.0,False,salvica cv 200mg/125mg tablet |  | salveo lifecare | allopathy | 
MED0210246,Sarcetamol 650mg Tablet DT,Vsaar Pharma Pvt Ltd,,allopathy,,29.0,False,sarcetamol 650mg tablet dt |  | vsaar pharma pvt ltd | allopathy | 
MED0210247,Sucef 500mg/500mg Injection,Raddison Health Care Pvt Ltd,,allopathy,,239.0,False,sucef 500mg/500mg injection |  | raddison health care pvt ltd | allopathy | 
MED0210248,Swaflu 150mg Tablet,Swakam Biotech Private Limited,,allopathy,,12.0,False,swaflu 150mg tablet |  | swakam biotech private limited | allopathy | 
MED0210249,Segicort 6 Tablet,Selaginella Life Sciences,,allopathy,,95.0,False,segicort 6 tablet |  | selaginella life sciences | allopathy | 
MED0210250,Scucef CV 200mg/125mg Tablet,Scutage Pharmaceuticals,,allopathy,,242.0,False,scucef cv 200mg/125mg tablet |  | scutage pharmaceuticals | allopathy | 
MED0210251,Saftrax 1gm Injection,Pluzine Healthcare,,allopathy,,55.0,False,saftrax 1gm injection |  | pluzine healthcare | allopathy | 
MED0210252,Sugmin G 1mg/500mg Tablet,Pink Health,,allopathy,,53.0,False,sugmin g 1mg/500mg tablet |  | pink health | allopathy | 
MED0210253,Silocapsule 4mg Capsule,Overseas Healthcare Pvt Ltd,,allopathy,,144.0,False,silocapsule 4mg capsule |  | overseas healthcare pvt ltd | allopathy | 
MED0210254,Sidlide 100mg Suspension,A. Menarini India Pvt Ltd,,allopathy,,81.87,False,sidlide 100mg suspension |  | a. menarini india pvt ltd | allopathy | 
MED0210255,Seranavi 50 mg/10 mg Tablet,Speciality Meditech Pvt Ltd,,allopathy,,51.13,False,seranavi 50 mg/10 mg tablet |  | speciality meditech pvt ltd | allopathy | 
MED0210256,Sunthyroid 350mcg Tablet,Akumentis Healthcare Ltd,,allopathy,,75.23,True,sunthyroid 350mcg tablet |  | akumentis healthcare ltd | allopathy | 
MED0210257,Savonac Tablet,Bennet Pharmaceuticals Limited,,allopathy,,25.0,True,savonac tablet |  | bennet pharmaceuticals limited | allopathy | 
MED0210258,SEAZOX 500 MG TABLET,Orchid Chemicals & Pharmaceuticals Ltd,,allopathy,,175.0,True,seazox 500 mg tablet |  | orchid chemicals & pharmaceuticals ltd | allopathy | 
MED0210259,Serezon 5mg Tablet,Moraceae Pharmaceuticals Pvt Ltd,,allopathy,,36.01,False,serezon 5mg tablet |  | moraceae pharmaceuticals pvt ltd | allopathy | 
MED0210260,Synozolam 0.25mg Tablet,Synokem Pharmaceuticals Ltd,,allopathy,,9.95,True,synozolam 0.25mg tablet |  | synokem pharmaceuticals ltd | allopathy | 
MED0210261,Sefdo 200mg Tablet,RPG Life Sciences Ltd,,allopathy,,175.0,False,sefdo 200mg tablet |  | rpg life sciences ltd | allopathy | 
MED0210262,Soxu 40mg Tablet,Gravion Life Sciences,,allopathy,,54.9,False,soxu 40mg tablet |  | gravion life sciences | allopathy | 
MED0210263,Scordom 10mg/10mg Capsule,Scortis Lab Pvt Ltd,,allopathy,,38.0,False,scordom 10mg/10mg capsule |  | scortis lab pvt ltd | allopathy | 
MED0210264,Serpadic Tablet,Vega Laboratories Pvt Ltd,,allopathy,,66.61,False,serpadic tablet |  | vega laboratories pvt ltd | allopathy | 
MED0210265,Sperogest 100mg Capsule,Indoco Remedies Ltd,,allopathy,,126.76,False,sperogest 100mg capsule |  | indoco remedies ltd | allopathy | 
MED0210266,Servodol 50mg Injection,Dial Pharmaceuticals Pvt Ltd,,allopathy,,20.4,False,servodol 50mg injection |  | dial pharmaceuticals pvt ltd | allopathy | 
MED0210267,Solo Ging Tablet,Elder Pharmaceuticals Ltd,,allopathy,,125.0,False,solo ging tablet |  | elder pharmaceuticals ltd | allopathy | 
MED0210268,Salbuphyl 2mg/100mg Tablet,Ornate Labs Pvt Ltd,,allopathy,,4.57,False,salbuphyl 2mg/100mg tablet |  | ornate labs pvt ltd | allopathy | 
MED0210269,Setz 90mg Tablet,Dr Reddy's Laboratories Ltd,,allopathy,,1725.37,False,setz 90mg tablet |  | dr reddy's laboratories ltd | allopathy | 
MED0210270,Serpanis 50 mg/500 mg/10 mg Tablet,Kniss Laboratories Pvt  Ltd,,allopathy,,42.0,False,serpanis 50 mg/500 mg/10 mg tablet |  | kniss laboratories pvt  ltd | allopathy | 
MED0210271,Servace AM 5 mg/2.5 mg Tablet,Bal Pharma Ltd,,allopathy,,47.62,True,servace am 5 mg/2.5 mg tablet |  | bal pharma ltd | allopathy | 
MED0210272,Szone 500 mg/500 mg Injection,Talent Healthcare,,allopathy,,196.25,False,szone 500 mg/500 mg injection |  | talent healthcare | allopathy | 
MED0210273,Sacdom 10mg/150mg Tablet,SAC Pharmaceuticals,,allopathy,,5.67,False,sacdom 10mg/150mg tablet |  | sac pharmaceuticals | allopathy | 
MED0210274,Scanip 50mg Tablet,Ascent Therapeuticals,,allopathy,,70.0,False,scanip 50mg tablet |  | ascent therapeuticals | allopathy | 
MED0210275,Starpir 20mg Injection,Santiago Lifesciences Pvt Ltd,,allopathy,,16.0,False,starpir 20mg injection |  | santiago lifesciences pvt ltd | allopathy | 
MED0210276,Seftica 50mg Tablet DT,Zenacts Pharma,,allopathy,,65.0,False,seftica 50mg tablet dt |  | zenacts pharma | allopathy | 
MED0210277,Siclomox-S Capsule,Siomond Pharmaceuticals Pvt Ltd,,allopathy,,68.9,False,siclomox-s capsule |  | siomond pharmaceuticals pvt ltd | allopathy | 
MED0210278,Siomik 500mg Injection,savoy Biotech,,allopathy,,49.5,False,siomik 500mg injection |  | savoy biotech | allopathy | 
MED0210279,Sipar 200mg Tablet,savoy Biotech,,allopathy,,86.6,False,sipar 200mg tablet |  | savoy biotech | allopathy | 
MED0210280,Siomik 250mg Injection,savoy Biotech,,allopathy,,35.0,False,siomik 250mg injection |  | savoy biotech | allopathy | 
MED0210281,Shbram 2mg Tablet,Jpee Healthcare,,allopathy,,24.0,False,shbram 2mg tablet |  | jpee healthcare | allopathy | 
MED0210282,Spex 1.37gm Syrup,Pharmacon Healthcare,,allopathy,,49.0,False,spex 1.37gm syrup |  | pharmacon healthcare | allopathy | 
MED0210283,Sayoflox-TZ 200mg/600mg Tablet,Zota Health care Ltd,,allopathy,,64.9,False,sayoflox-tz 200mg/600mg tablet |  | zota health care ltd | allopathy | 
MED0210284,Sanlap 30mg Soft Gelatin Capsule,Arvincare Pharma,,allopathy,,50.0,False,sanlap 30mg soft gelatin capsule |  | arvincare pharma | allopathy | 
MED0210285,Sifix 100mg Tablet,Sigman Wellness,,allopathy,,100.0,False,sifix 100mg tablet |  | sigman wellness | allopathy | 
MED0210286,Soviceft-S 1gm/0.5gm Injection,Sovia Altis,,allopathy,,139.0,False,soviceft-s 1gm/0.5gm injection |  | sovia altis | allopathy | 
MED0210287,Serraflam Plus 50 mg/10 mg Tablet,Mother Remedies,,allopathy,,61.62,False,serraflam plus 50 mg/10 mg tablet |  | mother remedies | allopathy | 
MED0210288,Syneprid Plus 30mg/2mg/325mg/10mg Tablet,Taj Pharma India Ltd,,allopathy,,26.0,False,syneprid plus 30mg/2mg/325mg/10mg tablet |  | taj pharma india ltd | allopathy | 
MED0210289,Skycef S 1000mg/500mg Injection,Skylark Pharmaceuticals Pvt Ltd,,allopathy,,109.5,False,skycef s 1000mg/500mg injection |  | skylark pharmaceuticals pvt ltd | allopathy | 
MED0210290,Simcef 1000mg Injection,Siomond Pharmaceuticals Pvt Ltd,,allopathy,,80.0,False,simcef 1000mg injection |  | siomond pharmaceuticals pvt ltd | allopathy | 
MED0210291,Shonclav 250mg/125mg Tablet,Reco Drugs,,allopathy,,84.0,False,shonclav 250mg/125mg tablet |  | reco drugs | allopathy | 
MED0210292,Solxacin 200mg Tablet,3C Health Solution Pvt Ltd,,allopathy,,49.0,False,solxacin 200mg tablet |  | 3c health solution pvt ltd | allopathy | 
MED0210293,Somedoc D 30mg/40mg Capsule SR,Doctris Lifesciences,,allopathy,,78.73,False,somedoc d 30mg/40mg capsule sr |  | doctris lifesciences | allopathy | 
MED0210294,Sychlor 250mg Capsule,Syskem Pharmocrats,,allopathy,,22.5,False,sychlor 250mg capsule |  | syskem pharmocrats | allopathy | 
MED0210295,Shycef 1000mg Injection,Shrine Remedies Pvt Ltd,,allopathy,,74.9,False,shycef 1000mg injection |  | shrine remedies pvt ltd | allopathy | 
MED0210296,Solocef S 1000mg/500mg Injection,Medilife Health Sciences Pvt Ltd,,allopathy,,155.0,False,solocef s 1000mg/500mg injection |  | medilife health sciences pvt ltd | allopathy | 
MED0210297,Sertimo 100mg Tablet,Moxy Laboratories Pvt Ltd,,allopathy,,50.0,False,sertimo 100mg tablet |  | moxy laboratories pvt ltd | allopathy | 
MED0210298,Symbocip 250mg Tablet,Symbiosis Pharmaceuticals Pvt Ltd,,allopathy,,40.0,False,symbocip 250mg tablet |  | symbiosis pharmaceuticals pvt ltd | allopathy | 
MED0210299,Shotnac MR 250mg/50mg/325mg Tablet,Skywell Healthcare Pvt Ltd,,allopathy,,55.0,False,shotnac mr 250mg/50mg/325mg tablet |  | skywell healthcare pvt ltd | allopathy | 
MED0210300,Sflaza 30mg Tablet,Ultratech Pharmaceuticals,,allopathy,,295.0,False,sflaza 30mg tablet |  | ultratech pharmaceuticals | allopathy | 
MED0210301,Sanvus 200mg Tablet,Novus Life Sciences Pvt Ltd,,allopathy,,112.5,False,sanvus 200mg tablet |  | novus life sciences pvt ltd | allopathy | 
MED0210302,Seratab 20mg Tablet,East West Pharma,,allopathy,,71.5,False,seratab 20mg tablet |  | east west pharma | allopathy | 
MED0210303,Safecare S 250mg/125mg Injection,Medico Healthcare,,allopathy,,60.0,False,safecare s 250mg/125mg injection |  | medico healthcare | allopathy | 
